method_DELETE,method_GET,method_POST,method_PUT,src_is_private,dst_is_private,both_private,src_network_segment,url_length,url_depth,url_param_count,url_contains_admin,url_contains_login,url_contains_api,url_contains_dashboard,url_contains_profile,url_contains_upload,url_contains_download,url_contains_register,url_contains_password,url_contains_secret,url_special_chars,url_upper_ratio,url_has_encoded,body_length,body_is_empty,contains_sql,contains_xss,contains_traversal,contains_rce,contains_include,contains_serialized,contains_csrf,body_entropy,likely_base64,has_binary_data,ua_length,is_firefox,is_chrome,is_safari,is_windows,is_mac,is_linux,is_mobile,is_bot,post_with_body,get_with_body,deep_sensitive,total_attack_features,has_multiple_attacks
0,0,1,0,1,1,1,192,20,2,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,35,0,0,0,0,0,0,0,0,3.9328743603470446,0,0,66,0,0,0,0,1,0,0,0,35,0,0,0,0
0,0,1,0,1,1,1,192,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,30,0,0,0,0,0,0,0,0,3.923231428797621,0,0,50,0,0,0,0,0,1,0,0,30,0,0,0,0
0,0,0,1,1,1,1,192,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,25,0,0,0,0,0,0,0,0,4.053660689688185,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,192,17,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,192,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,193,0,1,0,0,1,0,0,0,5.2678345911800895,0,0,66,0,0,0,0,1,0,0,0,193,0,0,2,1
0,0,1,0,1,1,1,192,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,26,0,0,0,1,1,0,0,0,4.161978179679553,0,0,66,0,0,0,0,1,0,0,0,26,0,0,2,1
0,1,0,0,1,1,1,10,36,1,2,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,1,1,1,192,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,192,49,2,1,0,0,0,0,1,0,0,0,0,0,2,0.1836734693877551,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,71,3,3,0,0,0,0,0,0,0,0,0,0,6,0.08450704225352113,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,192,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,42,0,1,1,0,0,0,0,0,4.499227541723357,0,0,66,0,0,0,0,1,0,0,0,42,0,0,2,1
0,1,0,0,1,1,1,10,13,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,192,47,7,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,192,37,1,2,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0,45,0,0,0,0,0,0,0,0,4.194863585738558,0,0,50,0,0,0,0,0,1,0,0,45,0,0,0,0
1,0,0,0,1,1,1,10,37,2,3,0,0,0,0,1,0,0,0,0,0,6,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,28,0,0,0,0,1,0,0,0,4.253434386188785,0,0,66,0,0,0,0,1,0,0,0,0,28,0,1,0
0,0,1,0,1,1,1,192,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,36,0,0,0,1,0,0,0,0,4.384795487373133,0,0,66,0,0,0,0,1,0,0,0,36,0,0,1,0
0,0,1,0,1,1,1,192,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,712,0,0,0,0,0,0,1,0,5.2364065444499674,0,0,60,0,0,0,1,0,0,0,0,712,0,0,1,0
1,0,0,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,192,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31,0,0,0,0,1,0,0,0,4.195816471537619,0,0,66,0,0,0,0,1,0,0,0,31,0,0,1,0
0,1,0,0,1,1,1,192,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,36,0,1,0,0,0,1,0,0,4.10424366875897,0,0,60,0,0,0,1,0,0,0,0,0,36,0,2,1
0,0,1,0,1,1,1,192,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0.3333333333333333,0,715,0,0,0,0,0,0,1,0,5.433820038561535,0,0,50,0,0,0,0,0,1,0,0,715,0,0,1,0
0,0,1,0,1,1,1,10,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0.14285714285714285,0,237,0,1,0,0,1,0,0,0,5.476316094781462,0,0,66,0,0,0,0,1,0,0,0,237,0,0,2,1
0,1,0,0,1,1,1,10,48,2,3,0,0,1,0,0,0,0,0,0,0,6,0.0,0,139,0,0,1,0,0,0,0,0,4.751773678281897,0,0,66,0,0,0,0,1,0,0,0,0,139,0,1,0
0,0,1,0,1,1,1,192,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,35,0,0,0,0,0,0,0,0,3.9328743603470446,0,0,66,0,0,0,0,1,0,0,0,35,0,0,0,0
0,1,0,0,1,1,1,192,80,1,4,1,1,0,0,0,0,0,0,0,0,9,0.025,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,1,10,13,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,25,0,0,0,0,0,0,0,0,4.053660689688185,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0.2857142857142857,0,230,0,1,0,0,0,0,0,0,5.465191563048085,0,0,60,0,0,0,1,0,0,0,0,230,0,0,1,0
0,0,1,0,1,1,1,192,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,532,0,0,0,0,0,0,1,0,5.113627795808639,0,0,60,0,0,0,1,0,0,0,0,532,0,0,1,0
0,1,0,0,1,1,1,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,27,0,0,0,1,0,1,0,0,3.9400726873486547,0,0,66,0,0,0,0,1,0,0,0,0,27,0,2,1
0,0,1,0,1,1,1,192,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,40,0,0,0,0,0,1,0,0,4.056198332810094,0,0,60,0,0,0,1,0,0,0,0,40,0,0,1,0
0,0,1,0,1,1,1,192,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,40,0,0,0,0,0,1,0,0,4.106198332810094,0,0,60,0,0,0,1,0,0,0,0,40,0,0,1,0
0,0,1,0,1,1,1,192,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,40,0,0,0,0,0,0,0,1,4.072573883611434,0,0,66,0,0,0,0,1,0,0,0,40,0,0,0,0
0,1,0,0,1,1,1,192,41,3,1,0,0,1,0,0,0,0,0,0,0,3,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,192,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,42,0,0,0,0,0,0,0,0,4.469582006060583,0,0,66,0,0,0,0,1,0,0,0,42,0,0,0,0
0,0,1,0,1,1,1,192,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,18,0,0,0,0,0,1,0,0,3.94770277922009,0,0,60,0,0,0,1,0,0,0,0,18,0,0,1,0
1,0,0,0,1,1,1,192,12,2,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,28,0,0,0,1,1,0,0,0,4.235926350629033,0,0,50,0,0,0,0,0,1,0,0,28,0,0,2,1
0,0,1,0,1,1,1,10,45,2,2,0,0,0,0,0,1,0,0,0,0,4,0.08888888888888889,0,225,0,1,0,0,0,0,0,0,5.5265248684813155,0,0,66,0,0,0,0,1,0,0,0,225,0,0,1,0
0,0,1,0,1,1,1,10,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,41,0,1,0,0,0,0,0,0,4.4610913338336085,0,0,50,0,0,0,0,0,1,0,0,41,0,0,1,0
0,0,1,0,1,1,1,10,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,203,0,1,0,0,1,0,0,0,5.196740818908588,0,0,66,0,0,0,0,1,0,0,0,203,0,0,2,1
0,0,1,0,1,1,1,192,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0.375,0,49,0,0,0,0,0,0,0,1,4.833798364390915,0,0,66,0,0,0,0,1,0,0,0,49,0,0,0,0
0,0,0,1,1,1,1,192,11,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,36,0,0,0,0,0,0,0,0,4.138830127032207,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,192,21,1,1,0,0,0,0,0,0,0,0,0,0,2,0.14285714285714285,0,68,0,0,0,0,0,0,0,0,4.783517392715068,0,0,50,0,0,0,0,0,1,0,0,68,0,0,0,0
0,0,1,0,1,1,1,10,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0.5833333333333334,0,28,0,0,1,0,0,0,0,0,4.423251796980338,0,0,60,0,0,0,1,0,0,0,0,28,0,0,1,0
0,0,1,0,1,1,1,192,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,532,0,0,0,0,0,0,1,0,5.103354995894741,0,0,66,0,0,0,0,1,0,0,0,532,0,0,1,0
0,0,1,0,1,1,1,192,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,47,0,0,0,0,0,0,0,0,4.06577675697472,0,0,66,0,0,0,0,1,0,0,0,47,0,0,0,0
0,0,1,0,1,1,1,10,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,38,0,0,0,0,0,0,0,0,4.260828171224455,0,0,66,0,0,0,0,1,0,0,0,38,0,0,0,0
0,1,0,0,1,1,1,10,49,8,1,0,0,1,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,38,0,0,0,0,0,0,0,0,4.208196592277086,0,0,66,0,0,0,0,1,0,0,0,38,0,0,0,0
1,0,0,0,1,1,1,10,29,2,2,0,0,0,0,0,0,0,0,0,0,4,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,33,2,2,0,0,1,0,0,0,1,0,0,0,4,0.06060606060606061,0,89,0,0,0,1,0,0,0,0,4.540026341361507,0,0,66,0,0,0,0,1,0,0,0,89,0,0,1,0
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,37,0,0,0,0,0,0,0,0,4.020962326411731,0,0,66,0,0,0,0,1,0,0,0,37,0,0,0,0
0,1,0,0,1,1,1,192,51,6,1,0,0,0,0,0,0,0,0,0,0,3,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,192,29,2,2,0,0,1,0,0,0,0,0,0,0,4,0.10344827586206896,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,1,1,1,192,29,1,2,0,0,0,0,0,0,0,0,0,0,4,0.2413793103448276,1,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,1,1,1,192,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,192,14,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,17,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,53,0,0,0,0,1,0,0,0,4.675572577000607,0,0,50,0,0,0,0,0,1,0,0,53,0,0,1,0
0,0,1,0,1,1,1,10,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,26,0,0,0,0,1,0,0,0,3.9500637564362093,0,0,60,0,0,0,1,0,0,0,0,26,0,0,1,0
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,32,0,0,0,0,0,0,0,0,4.265319531114783,0,0,66,0,0,0,0,1,0,0,0,32,0,0,0,0
0,0,1,0,1,1,1,10,19,1,1,0,0,0,0,0,0,0,0,0,0,2,0.05263157894736842,0,77,0,0,0,0,0,0,0,0,4.915121605180413,0,0,60,0,0,0,1,0,0,0,0,77,0,0,0,0
1,0,0,0,1,1,1,10,33,2,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,15,2,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,202,0,1,0,0,1,0,0,0,5.200934663702364,0,0,50,0,0,0,0,0,1,0,0,202,0,0,2,1
0,0,1,0,1,1,1,10,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,532,0,0,0,0,0,0,1,0,5.110140034380525,0,0,50,0,0,0,0,0,1,0,0,532,0,0,1,0
0,1,0,0,1,1,1,192,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,192,21,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,79,0,0,0,0,0,0,0,0,4.738606817901855,0,0,60,0,0,0,1,0,0,0,0,79,0,0,0,0
0,0,1,0,1,1,1,192,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,532,0,0,0,0,0,0,1,0,5.104040198858276,0,0,66,0,0,0,0,1,0,0,0,532,0,0,1,0
0,1,0,0,1,1,1,192,19,2,1,0,0,1,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,31,0,0,0,0,0,0,0,0,4.220167681284828,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,192,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,49,0,1,0,0,0,0,0,0,4.655127190877375,0,0,50,0,0,0,0,0,1,0,0,49,0,0,1,0
0,0,1,0,1,1,1,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,26,0,0,0,0,0,0,0,0,3.9790978911348045,0,0,50,0,0,0,0,0,1,0,0,26,0,0,0,0
0,0,1,0,1,1,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,35,0,0,0,0,0,0,0,0,4.28614658824991,0,0,50,0,0,0,0,0,1,0,0,35,0,0,0,0
0,1,0,0,1,1,1,10,34,3,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,192,15,2,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,202,0,1,0,0,0,0,0,0,5.052971430275802,0,0,60,0,0,0,1,0,0,0,0,202,0,0,1,0
0,1,0,0,1,1,1,10,22,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,9,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,712,0,0,0,0,0,0,1,0,5.233922626429362,0,0,66,0,0,0,0,1,0,0,0,712,0,0,1,0
0,1,0,0,1,1,1,10,43,6,1,0,0,0,0,0,0,0,0,0,0,3,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,0,1,1,1,10,28,2,2,0,0,0,0,0,0,0,0,0,0,4,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,1,1,1,1,10,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,68,0,0,0,0,0,0,0,0,4.29461867951159,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,17,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,41,0,1,0,0,0,0,0,0,4.28501131069035,0,0,60,0,0,0,1,0,0,0,0,41,0,0,1,0
0,0,0,1,1,1,1,10,25,1,2,0,0,0,0,0,0,0,0,0,0,4,0.0,0,65,0,0,0,0,0,0,0,0,4.403008105856435,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,192,43,7,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,26,0,1,0,0,0,0,0,1,3.748328660365574,0,0,66,0,0,0,0,1,0,0,0,26,0,0,1,0
0,0,1,0,1,1,1,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47,0,0,1,0,0,0,0,0,4.282792308894289,0,0,66,0,0,0,0,1,0,0,0,47,0,0,1,0
0,1,0,0,1,1,1,10,73,1,3,0,0,0,0,0,0,0,0,0,0,6,0.0547945205479452,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,712,0,0,0,0,0,0,1,0,5.23140623003695,0,0,60,0,0,0,1,0,0,0,0,712,0,0,1,0
0,1,0,0,1,1,1,10,54,1,2,0,0,0,0,1,0,0,0,0,0,5,0.18518518518518517,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,192,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,192,47,7,1,0,0,1,0,0,0,0,0,0,0,3,0.0,1,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,1,0,1,1,1,192,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,70,0,0,0,0,0,1,0,0,5.082365695300048,0,0,66,0,0,0,0,1,0,0,0,70,0,0,1,0
0,0,1,0,1,1,1,192,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,532,0,0,0,0,0,0,1,0,5.107527960286389,0,0,50,0,0,0,0,0,1,0,0,532,0,0,1,0
0,1,0,0,1,1,1,10,20,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,1,1,1,1,192,49,2,3,0,0,1,0,0,0,0,0,0,0,6,0.0,0,80,0,0,0,0,0,0,0,0,4.778615320105759,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,88,2,4,0,0,0,0,0,0,0,0,0,0,14,0.19318181818181818,1,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,70,0,0,0,0,0,1,0,0,5.082365695300048,0,0,60,0,0,0,1,0,0,0,0,70,0,0,1,0
0,1,0,0,1,1,1,10,96,2,2,1,0,1,0,0,0,0,0,1,0,4,0.34375,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,11,2,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0,203,0,1,0,0,0,0,0,0,5.039162303527919,0,0,50,0,0,0,0,0,1,0,0,203,0,0,1,0
0,1,0,0,1,1,1,10,27,1,1,1,0,0,0,0,0,0,0,0,0,2,0.0,0,88,0,1,0,0,0,0,0,0,5.101215215538755,0,0,66,0,0,0,0,1,0,0,0,0,88,0,1,0
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,36,0,0,0,0,0,0,0,0,4.215354779870081,0,0,50,0,0,0,0,0,1,0,0,36,0,0,0,0
0,0,1,0,1,1,1,10,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,42,0,0,0,0,0,0,0,0,3.7855568643177118,0,0,60,0,0,0,1,0,0,0,0,42,0,0,0,0
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,28,0,1,0,0,0,0,0,0,4.021640636343319,0,0,66,0,0,0,0,1,0,0,0,28,0,0,1,0
0,0,0,1,1,1,1,192,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,53,0,0,0,0,0,0,0,0,4.2251140301906585,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,192,30,1,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,192,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0.3333333333333333,0,72,0,1,1,0,0,0,0,0,4.6966166676282075,0,0,66,0,0,0,0,1,0,0,0,72,0,0,2,1
1,0,0,0,1,1,1,192,11,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,192,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,531,0,0,0,0,0,0,1,0,5.1034903326941,0,0,60,0,0,0,1,0,0,0,0,531,0,0,1,0
0,0,1,0,1,1,1,10,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0.17647058823529413,0,241,0,1,0,0,0,0,0,0,5.201943280255485,0,0,50,0,0,0,0,0,1,0,0,241,0,0,1,0
0,0,1,0,1,1,1,192,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,203,0,1,0,0,0,0,0,0,5.0372393502000214,0,0,66,0,0,0,0,1,0,0,0,203,0,0,1,0
0,0,0,1,1,1,1,192,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,19,2,1,0,0,1,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,1,1,1,1,10,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,47,0,0,0,0,0,0,0,0,4.166944576169688,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,201,0,1,0,0,1,0,0,0,5.167843706352329,0,0,66,0,0,0,0,1,0,0,0,201,0,0,2,1
0,0,1,0,1,1,1,10,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0.25,0,50,0,1,0,0,0,0,0,0,4.41617463006964,0,0,66,0,0,0,0,1,0,0,0,50,0,0,1,0
0,1,0,0,1,1,1,10,31,1,3,0,0,0,0,0,0,0,0,0,0,4,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,36,0,0,0,0,0,0,0,0,4.270910335425636,0,0,50,0,0,0,0,0,1,0,0,36,0,0,0,0
0,0,1,0,1,1,1,10,15,2,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,203,0,1,0,0,1,0,0,0,5.212726594759999,0,0,66,0,0,0,0,1,0,0,0,203,0,0,2,1
0,0,1,0,1,1,1,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,717,0,0,0,0,0,0,1,0,5.244490741336845,0,0,50,0,0,0,0,0,1,0,0,717,0,0,1,0
0,0,0,1,1,1,1,10,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,66,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0,0,1,1,1,10,106,3,4,0,0,1,0,0,0,0,0,0,0,8,0.10377358490566038,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,1,1,1,10,20,2,0,0,0,1,0,0,0,0,0,1,0,0,0.0,0,25,0,0,0,0,0,0,0,0,3.573660689688185,0,0,66,0,0,0,0,1,0,0,0,25,0,0,0,0
0,0,1,0,1,1,1,10,12,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,539,0,0,0,0,0,0,1,0,5.129303780172953,0,0,66,0,0,0,0,1,0,0,0,539,0,0,1,0
0,0,1,0,1,1,1,10,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,37,0,0,0,0,0,0,0,0,4.095418745389122,0,0,60,0,0,0,1,0,0,0,0,37,0,0,0,0
0,1,0,0,1,1,1,192,39,6,1,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,0
